model,response
chatgpt-4o-latest,"NordVPN, ExpressVPN, CyberGhost, Surfshark, Private Internet Access"
gemini-1.5-flash,"NordVPN, ExpressVPN, Surfshark, ProtonVPN, CyberGhost"
claude-3-sonnet-20240229,"NordVPN, ExpressVPN, SurfShark, ProtonVPN, Private Internet Access."
grok-beta,"ExpressVPN, NordVPN, CyberGhost, Surfshark, IPVanish."
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, CyberGhost, PrivateInternetAccess, TunnelBear"
chatgpt-4o-latest,"NordVPN, ExpressVPN, CyberGhost, Surfshark, ProtonVPN"
gemini-1.5-flash,"NordVPN, ExpressVPN, Surfshark, ProtonVPN, CyberGhost"
claude-3-sonnet-20240229,"NordVPN, ExpressVPN, ProtonVPN, PureVPN, TunnelBear."
grok-beta,"ExpressVPN, NordVPN, CyberGhost, Surfshark, IPVanish"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, CyberGhost, PrivateInternetAccess, TunnelBear"
chatgpt-4o-latest,"NordVPN, ExpressVPN, Surfshark, CyberGhost, Private Internet Access"
gemini-1.5-flash,"NordVPN, ExpressVPN, Surfshark, ProtonVPN, CyberGhost"
claude-3-sonnet-20240229,"NordVPN, ExpressVPN, Surfshark, ProtonVPN, Private Internet Access."
grok-beta,"ExpressVPN, NordVPN, CyberGhost, PrivateVPN, Surfshark"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, CyberGhost, PrivateInternetAccess, TunnelBear"
chatgpt-4o-latest,"NordVPN, ExpressVPN, CyberGhost, Surfshark, Private Internet Access"
gemini-1.5-flash,"NordVPN, ExpressVPN, Surfshark, ProtonVPN, CyberGhost"
claude-3-sonnet-20240229,"NordVPN, ExpressVPN, Surfshark, ProtonVPN, PureVPN."
grok-beta,"NordVPN, ExpressVPN, CyberGhost, Surfshark, PrivateVPN."
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, CyberGhost, PrivateInternetAccess, TunnelBear"
chatgpt-4o-latest,"NordVPN, ExpressVPN, CyberGhost, Surfshark, ProtonVPN"
gemini-1.5-flash,"NordVPN, ExpressVPN, Surfshark, ProtonVPN, CyberGhost"
claude-3-sonnet-20240229,"NordVPN, ExpressVPN, ProtonVPN, PureVPN, TunnelBear."
grok-beta,"NordVPN, ExpressVPN, Surfshark, CyberGhost, Private Internet Access"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, CyberGhost, TunnelBear, PrivateInternetAccess"
chatgpt-4o-latest,"NordVPN, ExpressVPN, CyberGhost, Surfshark, Private Internet Access"
gemini-1.5-flash,"NordVPN, ExpressVPN, Surfshark, ProtonVPN, CyberGhost"
claude-3-sonnet-20240229,"NordVPN, ExpressVPN, Surfshark, ProtonVPN, CyberGhost."
grok-beta,"NordVPN,ExpressVPN,CyberGhost,PureVPN,IPVanish"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, CyberGhost, TunnelBear, PrivateInternetAccess"
chatgpt-4o-latest,"NordVPN, ExpressVPN, CyberGhost, Surfshark, Private Internet Access"
gemini-1.5-flash,"NordVPN, ExpressVPN, Surfshark, ProtonVPN, CyberGhost"
claude-3-sonnet-20240229,"NordVPN, ExpressVPN, SurfShark, Private Internet Access, ProtonVPN."
grok-beta,"NordVPN, ExpressVPN, Surfshark, CyberGhost, VyprVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, CyberGhost, TunnelBear, PrivateInternetAccess"
chatgpt-4o-latest,"ExpressVPN, NordVPN, Surfshark, CyberGhost, ProtonVPN"
gemini-1.5-flash,"NordVPN, ExpressVPN, Surfshark, ProtonVPN, CyberGhost"
claude-3-sonnet-20240229,"NordVPN, ExpressVPN, ProtonVPN, SurfShark, PureVPN."
grok-beta,"ExpressVPN, NordVPN, CyberGhost, Surfshark, ProtonVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, CyberGhost, PrivateInternetAccess, TunnelBear"
chatgpt-4o-latest,"NordVPN, ExpressVPN, CyberGhost, Surfshark, Private Internet Access"
gemini-1.5-flash,"NordVPN, ExpressVPN, Surfshark, ProtonVPN, CyberGhost"
claude-3-sonnet-20240229,"NordVPN, ExpressVPN, SurfShark, ProtonVPN, Private Internet Access."
grok-beta,"ExpressVPN, NordVPN, CyberGhost, PrivateVPN, TunnelBear"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, CyberGhost, TunnelBear, PrivateInternetAccess"
chatgpt-4o-latest,"NordVPN, ExpressVPN, CyberGhost, Surfshark, ProtonVPN"
gemini-1.5-flash,"NordVPN, ExpressVPN, Surfshark, ProtonVPN, CyberGhost"
claude-3-sonnet-20240229,"NordVPN, ExpressVPN, Surfshark, ProtonVPN, PureVPN."
grok-beta,"NordVPN, ExpressVPN, Surfshark, CyberGhost, Private Internet Access"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, TunnelBear, PrivateInternetAccess"
chatgpt-4o-latest,"ExpressVPN, NordVPN, CyberGhost VPN, Surfshark, Private Internet Access"
gemini-1.5-flash,"NordVPN, ExpressVPN, Surfshark, ProtonVPN, CyberGhost"
claude-3-sonnet-20240229,"NordVPN, ExpressVPN, SurfShark, ProtonVPN, PureVPN."
grok-beta,"NordVPN, ExpressVPN, CyberGhost, Surfshark, ProtonVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, TunnelBear, CyberGhost"
chatgpt-4o-latest,"NordVPN, ExpressVPN, Surfshark, CyberGhost, ProtonVPN"
gemini-1.5-flash,"NordVPN, ExpressVPN, Surfshark, ProtonVPN, CyberGhost"
claude-3-sonnet-20240229,"NordVPN, ExpressVPN, ProtonVPN, PureVPN, TunnelBear."
grok-beta,"ExpressVPN, NordVPN, Surfshark, CyberGhost, PrivateVPN,"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, CyberGhost, TunnelBear, PrivateInternetAccess"
chatgpt-4o-latest,"ExpressVPN, NordVPN, CyberGhost, Surfshark, Private Internet Access"
gemini-1.5-flash,"NordVPN, ExpressVPN, Surfshark, ProtonVPN, CyberGhost"
claude-3-sonnet-20240229,"NordVPN, ExpressVPN, ProtonVPN, PureVPN, Private Internet Access."
grok-beta,"ExpressVPN, NordVPN, Surfshark, CyberGhost, PrivateVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, CyberGhost, TunnelBear, PrivateInternetAccess"
chatgpt-4o-latest,"NordVPN, ExpressVPN, CyberGhost, Surfshark, Private Internet Access"
gemini-1.5-flash,"NordVPN, ExpressVPN, Surfshark, ProtonVPN, CyberGhost"
claude-3-sonnet-20240229,"NordVPN, ExpressVPN, ProtonVPN, PureVPN, SurfShark."
grok-beta,"NordVPN, ExpressVPN, Surfshark, CyberGhost, Private Internet Access"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, CyberGhost, PrivateInternetAccess, TunnelBear"
chatgpt-4o-latest,"NordVPN, ExpressVPN, Surfshark, CyberGhost, ProtonVPN"
gemini-1.5-flash,"NordVPN, ExpressVPN, Surfshark, ProtonVPN, CyberGhost"
claude-3-sonnet-20240229,"NordVPN,ExpressVPN,ProtonVPN,SurfsharkVPN,PureVPN."
grok-beta,"NordVPN, ExpressVPN, Surfshark, CyberGhost, IPVanish"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, CyberGhost, PrivateInternetAccess, TunnelBear"
chatgpt-4o-latest,"NordVPN, ExpressVPN, Surfshark, CyberGhost, Private Internet Access"
gemini-1.5-flash,"NordVPN, ExpressVPN, Surfshark, ProtonVPN, CyberGhost"
claude-3-sonnet-20240229,"NordVPN, ExpressVPN, ProtonVPN, PureVPN, SurfShark."
grok-beta,"NordVPN, ExpressVPN, Surfshark, CyberGhost, Private Internet Access"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, CyberGhost, TunnelBear, PrivateInternetAccess"
chatgpt-4o-latest,"NordVPN, ExpressVPN, Surfshark, CyberGhost, ProtonVPN"
gemini-1.5-flash,"NordVPN, ExpressVPN, Surfshark, ProtonVPN, CyberGhost"
claude-3-sonnet-20240229,"NordVPN, ExpressVPN, SurfShark, ProtonVPN, PureVPN."
grok-beta,"ExpressVPN, NordVPN, CyberGhost, Surfshark, PrivateVPN,"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, CyberGhost, TunnelBear, PrivateInternetAccess"
chatgpt-4o-latest,"NordVPN, ExpressVPN, CyberGhost, Surfshark, IPVanish"
gemini-1.5-flash,"NordVPN, ExpressVPN, Surfshark, ProtonVPN, CyberGhost"
claude-3-sonnet-20240229,"NordVPN, ExpressVPN, ProtonVPN, PureVPN, Surfshark."
grok-beta,"NordVPN, ExpressVPN, Surfshark, CyberGhost, IPVanish"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, CyberGhost, TunnelBear, PrivateInternetAccess"
chatgpt-4o-latest,"NordVPN, ExpressVPN, Surfshark, CyberGhost, ProtonVPN"
gemini-1.5-flash,"NordVPN, ExpressVPN, Surfshark, ProtonVPN, CyberGhost"
claude-3-sonnet-20240229,"NordVPN, ExpressVPN, Surfshark, CyberGhost, Private Internet Access."
grok-beta,"ExpressVPN, NordVPN, CyberGhost, Surfshark, Private Internet Access"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, CyberGhost, TunnelBear, PrivateInternetAccess"
chatgpt-4o-latest,"NordVPN, ExpressVPN, CyberGhost, Surfshark, ProtonVPN"
gemini-1.5-flash,"NordVPN, ExpressVPN, Surfshark, ProtonVPN, CyberGhost"
claude-3-sonnet-20240229,"NordVPN,ExpressVPN,ProtonVPN,PureVPN,TunnelBear."
grok-beta,"NordVPN, ExpressVPN, Surfshark, CyberGhost, ProtonVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, CyberGhost, PrivateInternetAccess, TunnelBear"
chatgpt-4o-latest,"NordVPN, ExpressVPN, Surfshark, CyberGhost, Private Internet Access"
gemini-1.5-flash,"NordVPN, ExpressVPN, Surfshark, ProtonVPN, CyberGhost"
claude-3-sonnet-20240229,"NordVPN, ExpressVPN, Surfshark, PrivateInternetAccess, CyberGhost."
grok-beta,"NordVPN,ExpressVPN,ProtonVPN,CyberGhost,IPVanish"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, CyberGhost, PrivateInternetAccess, TunnelBear"
chatgpt-4o-latest,"NordVPN, ExpressVPN, CyberGhost, Surfshark, Private Internet Access"
gemini-1.5-flash,"NordVPN, ExpressVPN, Surfshark, ProtonVPN, CyberGhost"
claude-3-sonnet-20240229,"NordVPN,ExpressVPN,ProtonVPN,IPVanish,PureVPN."
grok-beta,"NordVPN,ExpressVPN,Surfshark,CyberGhost,IPVanish"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, PrivateInternetAccess, TunnelBear, CyberGhost"
chatgpt-4o-latest,"NordVPN, ExpressVPN, CyberGhost, Surfshark, ProtonVPN"
gemini-1.5-flash,"NordVPN, ExpressVPN, Surfshark, ProtonVPN, CyberGhost"
claude-3-sonnet-20240229,"NordVPN, ExpressVPN, ProtonVPN, SurfShark, PureVPN."
grok-beta,"ExpressVPN, NordVPN, CyberGhost, ProtonVPN, Surfshark"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, CyberGhost, TunnelBear, PrivateInternetAccess"
chatgpt-4o-latest,"NordVPN, ExpressVPN, CyberGhost VPN, Surfshark, Private Internet Access"
gemini-1.5-flash,"NordVPN, ExpressVPN, Surfshark, ProtonVPN, CyberGhost"
claude-3-sonnet-20240229,"NordVPN, ExpressVPN, ProtonVPN, PureVPN, CyberGhost."
grok-beta,"NordVPN,ExpressVPN,Surfshark,CyberGhost,IPVanish"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, CyberGhost, PrivateInternetAccess, TunnelBear"
chatgpt-4o-latest,"NordVPN, ExpressVPN, CyberGhost, Surfshark, Private Internet Access"
gemini-1.5-flash,"NordVPN, ExpressVPN, Surfshark, ProtonVPN, CyberGhost"
claude-3-sonnet-20240229,"NordVPN, ExpressVPN, SurfShark, PureVPN, CyberGhost."
grok-beta,"NordVPN, ExpressVPN, Surfshark, CyberGhost, ProtonVPN,"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, CyberGhost, TunnelBear, PrivateInternetAccess"
chatgpt-4o-latest,"NordVPN, ExpressVPN, Surfshark, CyberGhost, Private Internet Access"
gemini-1.5-flash,"NordVPN, ExpressVPN, Surfshark, ProtonVPN, CyberGhost"
claude-3-sonnet-20240229,"NordVPN, ExpressVPN, ProtonVPN, PureVPN, SurfShark."
grok-beta,"NordVPN, ExpressVPN, Surfshark, CyberGhost, VyprVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, CyberGhost, TunnelBear, PrivateInternetAccess"
chatgpt-4o-latest,"NordVPN, ExpressVPN, Surfshark, CyberGhost, Private Internet Access"
gemini-1.5-flash,"NordVPN, ExpressVPN, Surfshark, ProtonVPN, CyberGhost"
claude-3-sonnet-20240229,"NordVPN, ExpressVPN, Surfshark, ProtonVPN, PureVPN."
grok-beta,"ExpressVPN, NordVPN, CyberGhost, Surfshark, PrivateVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, CyberGhost, TunnelBear, PrivateInternetAccess"
chatgpt-4o-latest,"NordVPN, ExpressVPN, Surfshark, CyberGhost, Private Internet Access"
gemini-1.5-flash,"NordVPN, ExpressVPN, Surfshark, ProtonVPN, CyberGhost"
claude-3-sonnet-20240229,"NordVPN,ExpressVPN,ProtonVPN,IPVanish,PureVPN."
grok-beta,"ExpressVPN, NordVPN, Surfshark, CyberGhost, Private Internet Access"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, TunnelBear, PrivateInternetAccess, IPVanish"
chatgpt-4o-latest,"NordVPN, ExpressVPN, CyberGhost, Surfshark, Private Internet Access"
gemini-1.5-flash,"NordVPN, ExpressVPN, Surfshark, ProtonVPN, CyberGhost"
claude-3-sonnet-20240229,"NordVPN, ExpressVPN, ProtonVPN, SurfShark, PureVPN."
grok-beta,"NordVPN,ExpressVPN,CyberGhost,Private Internet Access,Surfshark"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, TunnelBear, CyberGhost, PrivateInternetAccess"
chatgpt-4o-latest,"NordVPN, ExpressVPN, Surfshark, CyberGhost, Private Internet Access"
gemini-1.5-flash,"NordVPN, ExpressVPN, Surfshark, ProtonVPN, CyberGhost"
claude-3-sonnet-20240229,"NordVPN, ExpressVPN, ProtonVPN, SurfShark, Private Internet Access."
grok-beta,"ExpressVPN, NordVPN, CyberGhost, PrivateVPN, Surfshark."
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, CyberGhost, PrivateInternetAccess, TunnelBear"
chatgpt-4o-latest,"NordVPN, ExpressVPN, CyberGhost, Surfshark, Private Internet Access"
gemini-1.5-flash,"NordVPN, ExpressVPN, Surfshark, ProtonVPN, CyberGhost"
claude-3-sonnet-20240229,"NordVPN, ExpressVPN, ProtonVPN, SurfShark, PrivateInternetAccess."
grok-beta,"ExpressVPN, NordVPN, Surfshark, CyberGhost, ProtonVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, CyberGhost, PrivateInternetAccess, TunnelBear"
chatgpt-4o-latest,"NordVPN, ExpressVPN, Surfshark, CyberGhost, Private Internet Access"
gemini-1.5-flash,"NordVPN, ExpressVPN, Surfshark, ProtonVPN, CyberGhost"
claude-3-sonnet-20240229,"NordVPN, ExpressVPN, SurfShark, ProtonVPN, Private Internet Access."
grok-beta,"ExpressVPN, NordVPN, Surfshark, CyberGhost, Private Internet Access"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, CyberGhost, TunnelBear, PrivateInternetAccess"
chatgpt-4o-latest,"NordVPN, ExpressVPN, Surfshark, CyberGhost, Private Internet Access"
gemini-1.5-flash,"NordVPN, ExpressVPN, Surfshark, ProtonVPN, CyberGhost"
claude-3-sonnet-20240229,"NordVPN, ExpressVPN, SurfShark, ProtonVPN, PureVPN."
grok-beta,"ExpressVPN, NordVPN, Surfshark, CyberGhost, IPVanish"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, TunnelBear, CyberGhost"
chatgpt-4o-latest,"NordVPN, ExpressVPN, CyberGhost, Surfshark, IPVanish"
gemini-1.5-flash,"NordVPN, ExpressVPN, Surfshark, ProtonVPN, CyberGhost"
claude-3-sonnet-20240229,"NordVPN, ExpressVPN, CyberGhost, TunnelBear, PrivateVPN."
grok-beta,"NordVPN, ExpressVPN, Surfshark, CyberGhost, ProtonVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, CyberGhost, PrivateInternetAccess, TunnelBear"
chatgpt-4o-latest,"NordVPN, ExpressVPN, CyberGhost, Surfshark, ProtonVPN"
gemini-1.5-flash,"NordVPN, ExpressVPN, Surfshark, ProtonVPN, CyberGhost"
claude-3-sonnet-20240229,"NordVPN, ExpressVPN, SurfShark, ProtonVPN, PureVPN."
grok-beta,"NordVPN, ExpressVPN, Surfshark, ProtonVPN, CyberGhost,"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, TunnelBear, CyberGhost, PrivateInternetAccess"
chatgpt-4o-latest,"NordVPN, ExpressVPN, Surfshark, CyberGhost, Private Internet Access"
gemini-1.5-flash,"NordVPN, ExpressVPN, Surfshark, ProtonVPN, CyberGhost"
claude-3-sonnet-20240229,"NordVPN, ExpressVPN, ProtonVPN, SurfShark, PrivateInternetAccess."
grok-beta,"ExpressVPN, NordVPN, CyberGhost, Private Internet Access, Surfshark"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, TunnelBear, PrivateInternetAccess, CyberGhost"
chatgpt-4o-latest,"NordVPN, ExpressVPN, Surfshark, CyberGhost, Private Internet Access"
gemini-1.5-flash,"NordVPN, ExpressVPN, Surfshark, ProtonVPN, CyberGhost"
claude-3-sonnet-20240229,"NordVPN, ExpressVPN, ProtonVPN, PureVPN, Surfshark."
grok-beta,"NordVPN, ExpressVPN, Surfshark, CyberGhost, IPVanish"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, TunnelBear, ProtonVPN, PrivateInternetAccess"
chatgpt-4o-latest,"NordVPN, ExpressVPN, CyberGhost, Surfshark, Private Internet Access"
gemini-1.5-flash,"NordVPN, ExpressVPN, Surfshark, ProtonVPN, CyberGhost"
claude-3-sonnet-20240229,"NordVPN, ExpressVPN, SurfShark, ProtonVPN, PureVPN."
grok-beta,"ExpressVPN, NordVPN, Surfshark, CyberGhost, ProtonVPN,"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, CyberGhost, TunnelBear, PrivateInternetAccess"
chatgpt-4o-latest,"NordVPN, ExpressVPN, Surfshark, CyberGhost, Private Internet Access"
gemini-1.5-flash,"NordVPN, ExpressVPN, Surfshark, ProtonVPN, CyberGhost"
claude-3-sonnet-20240229,"NordVPN, ExpressVPN, ProtonVPN, PureVPN, PrivateVPN."
grok-beta,"ExpressVPN, NordVPN, Surfshark, CyberGhost, Private Internet Access."
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, CyberGhost, TunnelBear, PrivateInternetAccess"
chatgpt-4o-latest,"NordVPN, ExpressVPN, CyberGhost, Surfshark, Private Internet Access"
gemini-1.5-flash,"NordVPN, ExpressVPN, Surfshark, ProtonVPN, CyberGhost"
claude-3-sonnet-20240229,"NordVPN, ExpressVPN, ProtonVPN, SurfShark, CyberGhost."
grok-beta,"ExpressVPN, NordVPN, CyberGhost, Surfshark, IPVanish"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, CyberGhost, TunnelBear, PrivateInternetAccess"
chatgpt-4o-latest,"NordVPN, ExpressVPN, Surfshark, CyberGhost, Private Internet Access"
gemini-1.5-flash,"NordVPN, ExpressVPN, Surfshark, ProtonVPN, CyberGhost"
claude-3-sonnet-20240229,"NordVPN,ExpressVPN,ProtonVPN,PureVPN,HideMyAss."
grok-beta,"ExpressVPN, NordVPN, CyberGhost, ProtonVPN, Surfshark"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, CyberGhost, TunnelBear, PrivateInternetAccess"
chatgpt-4o-latest,"NordVPN, ExpressVPN, Surfshark, CyberGhost, IPVanish"
gemini-1.5-flash,"NordVPN, ExpressVPN, Surfshark, ProtonVPN, CyberGhost"
claude-3-sonnet-20240229,"NordVPN, ExpressVPN, SurfShark, ProtonVPN, Private Internet Access."
grok-beta,"ExpressVPN, NordVPN, CyberGhost, Surfshark, Private Internet Access"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, CyberGhost, TunnelBear, PrivateInternetAccess"
chatgpt-4o-latest,"NordVPN, ExpressVPN, CyberGhost, Surfshark, ProtonVPN"
gemini-1.5-flash,"NordVPN, ExpressVPN, Surfshark, ProtonVPN, CyberGhost"
claude-3-sonnet-20240229,"NordVPN, ExpressVPN, PureVPN, Surfshark, CyberGhost."
grok-beta,"NordVPN,ExpressVPN,CyberGhost,Private Internet Access,Surfshark"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, CyberGhost, PrivateInternetAccess, TunnelBear"
