model,response
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, CyberGhost, ProtonVPN, Surfshark, Private Internet Access, IPVanish, Hotspot Shield, TunnelBear, VyprVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, CyberGhost, PrivateInternetAccess, TunnelBear, IPVanish, ProtonVPN, HotspotShield, Surfshark, PureVPN"
deepseek-v3,"NordVPN,ExpressVPN,CyberGhost,Surfshark,Private Internet Access,VyprVPN,Hotspot Shield,ProtonVPN,IPVanish,Windscribe"
chatgpt-4o-latest,"NordVPN, ExpressVPN, Surfshark, CyberGhost, Private Internet Access, IPVanish, ProtonVPN, Hotspot Shield, TunnelBear, Windscribe"
gemini-2.0-flash-exp,"ExpressVPN, NordVPN, Surfshark, CyberGhost, Private Internet Access, IPVanish, Atlas VPN, Proton VPN, Hotspot Shield, Windscribe"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, CyberGhost, ProtonVPN, Surfshark, IPVanish, Private Internet Access, TunnelBear, Windscribe, VyprVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, PrivateInternetAccess, TunnelBear, CyberGhost, ProtonVPN, HotspotShield, IPVanish, PureVPN, VyprVPN"
deepseek-v3,"NordVPN, ExpressVPN, CyberGhost, Surfshark, Private Internet Access, ProtonVPN, IPVanish, Hotspot Shield, TunnelBear, VyprVPN"
chatgpt-4o-latest,"NordVPN, ExpressVPN, Surfshark, CyberGhost, Private Internet Access, ProtonVPN, IPVanish, VyprVPN, TunnelBear, Windscribe"
gemini-2.0-flash-exp,"ExpressVPN, NordVPN, Surfshark, CyberGhost, Private Internet Access, IPVanish, Atlas VPN, Proton VPN, Mullvad, Hotspot Shield"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, CyberGhost, ProtonVPN, Surfshark, Private Internet Access, IPVanish, TunnelBear, Windscribe, VyprVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, CyberGhost, Private Internet Access, TunnelBear, Hotspot Shield, IPVanish, PureVPN, StrongVPN, ProtonVPN"
deepseek-v3,"NordVPN, ExpressVPN, CyberGhost, Surfshark, Private Internet Access, IPVanish, VyprVPN, ProtonVPN, TunnelBear, Hotspot Shield"
chatgpt-4o-latest,"NordVPN, ExpressVPN, CyberGhost, Surfshark, Private Internet Access, IPVanish, ProtonVPN, Windscribe, TunnelBear, Hotspot Shield"
gemini-2.0-flash-exp,"NordVPN,ExpressVPN,CyberGhost,Surfshark,Private Internet Access,IPVanish,ProtonVPN,Hotspot Shield,Windscribe,TunnelBear"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, Surfshark, CyberGhost, ProtonVPN, IPVanish, Private Internet Access, TunnelBear, Windscribe, VyprVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, CyberGhost, Private Internet Access, TunnelBear, ProtonVPN, IPVanish, StrongVPN, Hotspot Shield, PureVPN"
deepseek-v3,"ExpressVPN, NordVPN, CyberGhost, Surfshark, Private Internet Access, IPVanish, VyprVPN, TunnelBear, ProtonVPN, Hotspot Shield"
chatgpt-4o-latest,"NordVPN, ExpressVPN, CyberGhost, Surfshark, Private Internet Access, ProtonVPN, IPVanish, Hotspot Shield, TunnelBear, VyprVPN"
gemini-2.0-flash-exp,"NordVPN,ExpressVPN,Surfshark,CyberGhost,Private Internet Access,IPVanish,Atlas VPN,Proton VPN,Windscribe,TunnelBear"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, Surfshark, CyberGhost, ProtonVPN, Private Internet Access, IPVanish, TunnelBear, Windscribe, VyprVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, Private Internet Access, TunnelBear, CyberGhost, IPVanish, StrongVPN, ProtonVPN, Hotspot Shield, VyprVPN"
deepseek-v3,"NordVPN, ExpressVPN, CyberGhost, Surfshark, Private Internet Access, IPVanish, Hotspot Shield, ProtonVPN, TunnelBear, VyprVPN"
chatgpt-4o-latest,"NordVPN, ExpressVPN, CyberGhost, Surfshark, Private Internet Access, ProtonVPN, IPVanish, TunnelBear, Windscribe, VyprVPN"
gemini-2.0-flash-exp,"NordVPN,ExpressVPN,Surfshark,CyberGhost,Private Internet Access,IPVanish,ProtonVPN,Hotspot Shield,TunnelBear,Windscribe"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, Surfshark, CyberGhost, ProtonVPN, Private Internet Access, IPVanish, TunnelBear, Windscribe, VyprVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, TunnelBear, CyberGhost, Private Internet Access, IPVanish, Hotspot Shield, PureVPN, Surfshark"
deepseek-v3,"NordVPN, ExpressVPN, CyberGhost, Surfshark, IPVanish, ProtonVPN, Private Internet Access, Hotspot Shield, TunnelBear, VyprVPN"
chatgpt-4o-latest,"NordVPN, ExpressVPN, CyberGhost, Private Internet Access, Surfshark, IPVanish, TunnelBear, ProtonVPN, Windscribe, VyprVPN"
gemini-2.0-flash-exp,"NordVPN,ExpressVPN,CyberGhost,Surfshark,Private Internet Access,IPVanish,ProtonVPN,Atlas VPN,Hide me,TunnelBear"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, Surfshark, CyberGhost, ProtonVPN, PIA, IPVanish, TunnelBear, Windscribe, VyprVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, Private Internet Access, TunnelBear, IPVanish, CyberGhost, Hotspot Shield, PureVPN, Surfshark, ProtonVPN"
deepseek-v3,"NordVPN, ExpressVPN, CyberGhost, Surfshark, IPVanish, Private Internet Access, ProtonVPN, Hotspot Shield, TunnelBear, VyprVPN"
chatgpt-4o-latest,"NordVPN, ExpressVPN, Surfshark, CyberGhost, Private Internet Access, ProtonVPN, IPVanish, Hotspot Shield, TunnelBear, Windscribe"
gemini-2.0-flash-exp,"ExpressVPN, NordVPN, CyberGhost, Surfshark, Private Internet Access, IPVanish, Hotspot Shield, ProtonVPN, Windscribe, AtlasVPN"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, CyberGhost, ProtonVPN, Surfshark, Private Internet Access, IPVanish, Mullvad, TunnelBear, Windscribe"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, CyberGhost, PrivateInternetAccess, TunnelBear, IPVanish, HotspotShield, ProtonVPN, Surfshark, VyprVPN"
deepseek-v3,"NordVPN, ExpressVPN, CyberGhost, Surfshark, Private Internet Access, VyprVPN, IPVanish, Hotspot Shield, TunnelBear, ProtonVPN"
chatgpt-4o-latest,"NordVPN, ExpressVPN, Surfshark, CyberGhost, Private Internet Access, ProtonVPN, IPVanish, TunnelBear, Windscribe, Hotspot Shield"
gemini-2.0-flash-exp,"ExpressVPN, NordVPN, Surfshark, CyberGhost, Private Internet Access, IPVanish, ProtonVPN, Atlas VPN, Hotspot Shield, Windscribe"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, CyberGhost, Surfshark, ProtonVPN, Private Internet Access, IPVanish, TunnelBear, Windscribe, VyprVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, PrivateInternetAccess, TunnelBear, ProtonVPN, CyberGhost, IPVanish, HotspotShield, PureVPN, VyprVPN"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, CyberGhost, Private Internet Access, VyprVPN, IPVanish, Hotspot Shield, ProtonVPN, TunnelBear"
chatgpt-4o-latest,"NordVPN, ExpressVPN, Surfshark, CyberGhost, Private Internet Access, ProtonVPN, IPVanish, Hotspot Shield, VyprVPN, TunnelBear"
gemini-2.0-flash-exp,"ExpressVPN, NordVPN, Surfshark, CyberGhost, Private Internet Access, IPVanish, Atlas VPN, Hotspot Shield, Proton VPN, Mullvad"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, CyberGhost, Surfshark, ProtonVPN, Private Internet Access, IPVanish, TunnelBear, Windscribe, HideMyAss"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, CyberGhost, Private Internet Access, TunnelBear, Hotspot Shield, IPVanish, StrongVPN, ProtonVPN, Surfshark"
deepseek-v3,"NordVPN, ExpressVPN, CyberGhost, Surfshark, IPVanish, Private Internet Access, Hotspot Shield, ProtonVPN, TunnelBear, VyprVPN"
chatgpt-4o-latest,"NordVPN, ExpressVPN, Surfshark, CyberGhost, Private Internet Access, ProtonVPN, IPVanish, Hotspot Shield, TunnelBear, Windscribe"
gemini-2.0-flash-exp,"NordVPN,ExpressVPN,CyberGhost,Surfshark,Private Internet Access,IPVanish,ProtonVPN,Atlas VPN,Windscribe,TunnelBear"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, Surfshark, CyberGhost, ProtonVPN, IPVanish, Private Internet Access, TunnelBear, Windscribe, PureVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, TunnelBear, PrivateInternetAccess, CyberGhost, IPVanish, HotspotShield, StrongVPN, Surfshark"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, CyberGhost, Private Internet Access, IPVanish, VyprVPN, ProtonVPN, TunnelBear, Hotspot Shield"
chatgpt-4o-latest,"NordVPN, ExpressVPN, CyberGhost, Surfshark, Private Internet Access, Hotspot Shield, ProtonVPN, IPVanish, Windscribe, TunnelBear"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,CyberGhost,Private Internet Access,IPVanish,VyprVPN,Hotspot Shield,ProtonVPN,TunnelBear"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, CyberGhost, ProtonVPN, Surfshark, Private Internet Access, IPVanish, TunnelBear, Windscribe, HideMyAss"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, CyberGhost, Private Internet Access, TunnelBear, Hotspot Shield, IPVanish, StrongVPN, Surfshark, ProtonVPN"
deepseek-v3,"NordVPN, ExpressVPN, CyberGhost, Surfshark, Private Internet Access, ProtonVPN, IPVanish, Hotspot Shield, TunnelBear, VyprVPN"
chatgpt-4o-latest,"NordVPN, ExpressVPN, Surfshark, CyberGhost, Private Internet Access, ProtonVPN, IPVanish, Hotspot Shield, TunnelBear, Windscribe"
gemini-2.0-flash-exp,"NordVPN,ExpressVPN,Surfshark,CyberGhost,Private Internet Access,IPVanish,ProtonVPN,Hotspot Shield,TunnelBear,Windscribe"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, Surfshark, CyberGhost, ProtonVPN, Private Internet Access, IPVanish, Windscribe, TunnelBear, HideMyAss"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, TunnelBear, Surfshark, PrivateInternetAccess, CyberGhost, IPVanish, HotspotShield, StrongVPN"
deepseek-v3,"NordVPN, ExpressVPN, CyberGhost, Surfshark, Private Internet Access, IPVanish, Hotspot Shield, ProtonVPN, TunnelBear, VyprVPN"
chatgpt-4o-latest,"NordVPN, ExpressVPN, CyberGhost, Surfshark, Private Internet Access, ProtonVPN, IPVanish, Hotspot Shield, TunnelBear, Windscribe"
gemini-2.0-flash-exp,"NordVPN,ExpressVPN,Surfshark,CyberGhost,Private Internet Access,IPVanish,ProtonVPN,Hotspot Shield,TunnelBear,Windscribe"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, CyberGhost, Surfshark, ProtonVPN, Private Internet Access, IPVanish, Windscribe, TunnelBear, VyprVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, Private Internet Access, TunnelBear, IPVanish, CyberGhost, Hotspot Shield, ProtonVPN, StrongVPN, Surfshark"
deepseek-v3,"ExpressVPN,NordVPN,CyberGhost,Surfshark,Private Internet Access,IPVanish,VyprVPN,Hotspot Shield,ProtonVPN,Windscribe"
chatgpt-4o-latest,"NordVPN, ExpressVPN, CyberGhost, Surfshark, Private Internet Access, IPVanish, ProtonVPN, TunnelBear, VyprVPN, Windscribe"
gemini-2.0-flash-exp,"NordVPN, ExpressVPN, Surfshark, CyberGhost, Private Internet Access, IPVanish, Atlas VPN, Hotspot Shield, ProtonVPN, TunnelBear"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, CyberGhost, Surfshark, ProtonVPN, IPVanish, Private Internet Access, TunnelBear, Hotspot Shield, VyprVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, CyberGhost, TunnelBear, PrivateInternetAccess, IPVanish, HotspotShield, ProtonVPN, VyprVPN, StrongVPN"
deepseek-v3,"ExpressVPN,NordVPN,CyberGhost,Surfshark,Private Internet Access,Hotspot Shield,VyprVPN,IPVanish,TunnelBear,ProtonVPN"
chatgpt-4o-latest,"NordVPN, ExpressVPN, CyberGhost, Surfshark, Private Internet Access, ProtonVPN, IPVanish, Hotspot Shield, TunnelBear, Windscribe"
gemini-2.0-flash-exp,"NordVPN,ExpressVPN,Surfshark,CyberGhost,Private Internet Access,IPVanish,ProtonVPN,Hotspot Shield,TunnelBear,Windscribe"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, CyberGhost, Surfshark, ProtonVPN, Private Internet Access, IPVanish, TunnelBear, Windscribe, VyprVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, CyberGhost, PrivateInternetAccess, TunnelBear, ProtonVPN, HotspotShield, IPVanish, StrongVPN, PureVPN"
deepseek-v3,"ExpressVPN,NordVPN,CyberGhost,Surfshark,Private Internet Access,IPVanish,VyprVPN,Hotspot Shield,Windscribe,TunnelBear"
chatgpt-4o-latest,"NordVPN, ExpressVPN, Surfshark, CyberGhost, Private Internet Access, ProtonVPN, IPVanish, VyprVPN, Windscribe, TunnelBear"
gemini-2.0-flash-exp,"NordVPN,ExpressVPN,Surfshark,CyberGhost,Private Internet Access,IPVanish,Atlas VPN,Proton VPN,TunnelBear,Windscribe"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, Surfshark, CyberGhost, ProtonVPN, IPVanish, Private Internet Access, TunnelBear, Hotspot Shield, VyprVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, CyberGhost, TunnelBear, Private Internet Access, IPVanish, HideMyAss, StrongVPN, PureVPN, Hotspot Shield"
deepseek-v3,"ExpressVPN,NordVPN,CyberGhost,Surfshark,IPVanish,Private Internet Access,VyprVPN,Hotspot Shield,ProtonVPN,TunnelBear"
chatgpt-4o-latest,"NordVPN, ExpressVPN, CyberGhost, Surfshark, Private Internet Access, ProtonVPN, IPVanish, Hotspot Shield, TunnelBear, Windscribe"
gemini-2.0-flash-exp,"NordVPN,ExpressVPN,CyberGhost,Surfshark,Private Internet Access,IPVanish,ProtonVPN,Hotspot Shield,TunnelBear,Windscribe"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, Surfshark, CyberGhost, ProtonVPN, IPVanish, Private Internet Access, TunnelBear, Windscribe, VyprVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, Private Internet Access, CyberGhost, TunnelBear, IPVanish, Hotspot Shield, PureVPN, Surfshark, ProtonVPN"
deepseek-v3,"NordVPN, ExpressVPN, CyberGhost, Surfshark, Private Internet Access, IPVanish, Hotspot Shield, ProtonVPN, TunnelBear, VyprVPN"
chatgpt-4o-latest,"NordVPN, ExpressVPN, Surfshark, CyberGhost, Private Internet Access, ProtonVPN, IPVanish, Hotspot Shield, Windscribe, TunnelBear"
gemini-2.0-flash-exp,"NordVPN, ExpressVPN, CyberGhost, Surfshark, Private Internet Access, IPVanish, Atlas VPN, ProtonVPN, Hotspot Shield, Mullvad"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, Surfshark, CyberGhost, ProtonVPN, Private Internet Access, IPVanish, TunnelBear, VyprVPN, Windscribe"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, PrivateInternetAccess, TunnelBear, CyberGhost, HotspotShield, IPVanish, StrongVPN, ProtonVPN, Surfshark"
deepseek-v3,"NordVPN,ExpressVPN,CyberGhost,Surfshark,HMA VPN,Private Internet Access,IPVanish,VyprVPN,TunnelBear,Hotspot Shield"
chatgpt-4o-latest,"NordVPN, ExpressVPN, Surfshark, CyberGhost, Private Internet Access, ProtonVPN, IPVanish, VyprVPN, Hotspot Shield, TunnelBear"
gemini-2.0-flash-exp,"NordVPN, ExpressVPN, CyberGhost, Surfshark, Private Internet Access, IPVanish, Hotspot Shield, ProtonVPN, Atlas VPN, Windscribe"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, CyberGhost, ProtonVPN, Surfshark, Private Internet Access, IPVanish, TunnelBear, Windscribe, HideMyAss"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, CyberGhost, Private Internet Access, TunnelBear, Hotspot Shield, IPVanish, StrongVPN, Surfshark, ProtonVPN"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, CyberGhost, Private Internet Access, IPVanish, VyprVPN, ProtonVPN, Hotspot Shield, TunnelBear"
chatgpt-4o-latest,"NordVPN, ExpressVPN, CyberGhost, Surfshark, Private Internet Access, ProtonVPN, IPVanish, VyprVPN, TunnelBear, Windscribe"
gemini-2.0-flash-exp,"NordVPN, ExpressVPN, CyberGhost, Surfshark, Private Internet Access, IPVanish, ProtonVPN, Hotspot Shield, Windscribe, Atlas VPN"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, CyberGhost, ProtonVPN, Surfshark, IPVanish, Private Internet Access, TunnelBear, Windscribe, HideMyAss"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, PrivateInternetAccess, TunnelBear, CyberGhost, IPVanish, ProtonVPN, HotspotShield, StrongVPN, VyprVPN"
deepseek-v3,"NordVPN, ExpressVPN, CyberGhost, Surfshark, Private Internet Access, IPVanish, VyprVPN, ProtonVPN, TunnelBear, Hotspot Shield"
chatgpt-4o-latest,"NordVPN, ExpressVPN, Surfshark, CyberGhost, Private Internet Access, IPVanish, ProtonVPN, Hotspot Shield, TunnelBear, Windscribe"
gemini-2.0-flash-exp,"NordVPN,ExpressVPN,Surfshark,CyberGhost,Private Internet Access,IPVanish,Hotspot Shield,TunnelBear,ProtonVPN,Windscribe"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, CyberGhost, ProtonVPN, Surfshark, Private Internet Access, IPVanish, TunnelBear, Windscribe, HideMyAss"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, CyberGhost, TunnelBear, Private Internet Access, IPVanish, HideMyAss, PureVPN, VyprVPN, Hotspot Shield"
deepseek-v3,"NordVPN, ExpressVPN, CyberGhost, Surfshark, Private Internet Access, IPVanish, Hotspot Shield, ProtonVPN, TunnelBear, VyprVPN"
chatgpt-4o-latest,"NordVPN, ExpressVPN, Surfshark, CyberGhost, Private Internet Access, IPVanish, ProtonVPN, Hotspot Shield, TunnelBear, Windscribe"
gemini-2.0-flash-exp,"NordVPN,ExpressVPN,CyberGhost,Surfshark,Private Internet Access,IPVanish,ProtonVPN,Atlas VPN,Hotspot Shield,TunnelBear"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, CyberGhost, ProtonVPN, Surfshark, Private Internet Access, IPVanish, TunnelBear, Windscribe, VyprVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, PrivateInternetAccess, TunnelBear, CyberGhost, IPVanish, ProtonVPN, HotspotShield, Surfshark, VyprVPN"
deepseek-v3,"NordVPN, ExpressVPN, CyberGhost, Surfshark, IPVanish, Private Internet Access, ProtonVPN, Hotspot Shield, VyprVPN, TunnelBear"
chatgpt-4o-latest,"NordVPN, ExpressVPN, CyberGhost, Surfshark, Private Internet Access, ProtonVPN, IPVanish, Hotspot Shield, TunnelBear, Windscribe"
gemini-2.0-flash-exp,"NordVPN,ExpressVPN,CyberGhost,Surfshark,Private Internet Access,IPVanish,ProtonVPN,Atlas VPN,Hotspot Shield,TunnelBear"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, CyberGhost, Surfshark, ProtonVPN, Private Internet Access, IPVanish, TunnelBear, Windscribe, HideMyAss"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, CyberGhost, TunnelBear, PrivateInternetAccess, IPVanish, HotspotShield, PureVPN, Surfshark, ProtonVPN"
deepseek-v3,"ExpressVPN,NordVPN,CyberGhost,Surfshark,Private Internet Access,IPVanish,Hotspot Shield,VyprVPN,TunnelBear,ProtonVPN."
chatgpt-4o-latest,"NordVPN, ExpressVPN, CyberGhost, Surfshark, Private Internet Access, ProtonVPN, IPVanish, Hotspot Shield, TunnelBear, Windscribe"
gemini-2.0-flash-exp,"NordVPN, ExpressVPN, CyberGhost, Surfshark, Private Internet Access, IPVanish, AtlasVPN, ProtonVPN, Hotspot Shield, Windscribe"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, CyberGhost, ProtonVPN, Surfshark, IPVanish, Private Internet Access, TunnelBear, Windscribe, HideMyAss"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, Private Internet Access, TunnelBear, ProtonVPN, IPVanish, CyberGhost, Hotspot Shield, PureVPN, Surfshark"
deepseek-v3,"NordVPN,ExpressVPN,CyberGhost,Surfshark,Private Internet Access,Hotspot Shield,VyprVPN,IPVanish,TunnelBear,ProtonVPN"
chatgpt-4o-latest,"NordVPN, ExpressVPN, CyberGhost, Surfshark, Private Internet Access, ProtonVPN, IPVanish, Windscribe, TunnelBear, VyprVPN"
gemini-2.0-flash-exp,"NordVPN,ExpressVPN,Surfshark,CyberGhost,Private Internet Access,IPVanish,ProtonVPN,Windscribe,TunnelBear,Atlas VPN"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, CyberGhost, Surfshark, ProtonVPN, Private Internet Access, IPVanish, TunnelBear, Windscribe, VyprVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, CyberGhost, PrivateInternetAccess, TunnelBear, IPVanish, StrongVPN, ProtonVPN, HotspotShield, Surfshark"
deepseek-v3,"NordVPN,ExpressVPN,CyberGhost,Surfshark,Private Internet Access,Hotspot Shield,ProtonVPN,VyprVPN,TunnelBear,IPVanish"
chatgpt-4o-latest,"NordVPN, ExpressVPN, Surfshark, CyberGhost, Private Internet Access, ProtonVPN, IPVanish, Hotspot Shield, TunnelBear, Windscribe"
gemini-2.0-flash-exp,"NordVPN,ExpressVPN,CyberGhost,Surfshark,Private Internet Access,IPVanish,ProtonVPN,Atlas VPN,Hotspot Shield,TunnelBear"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, CyberGhost, ProtonVPN, Surfshark, Private Internet Access, IPVanish, TunnelBear, Windscribe, VyprVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, PrivateInternetAccess, TunnelBear, CyberGhost, HotspotShield, IPVanish, ProtonVPN, StrongVPN, Surfshark"
deepseek-v3,"NordVPN, ExpressVPN, CyberGhost, Surfshark, Private Internet Access, ProtonVPN, IPVanish, Hotspot Shield, TunnelBear, VyprVPN"
chatgpt-4o-latest,"NordVPN, ExpressVPN, CyberGhost, Surfshark, Private Internet Access, ProtonVPN, IPVanish, TunnelBear, VyprVPN, Windscribe"
gemini-2.0-flash-exp,"NordVPN,ExpressVPN,Surfshark,CyberGhost,Private Internet Access,IPVanish,ProtonVPN,Atlas VPN,Hotspot Shield,TunnelBear"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, CyberGhost, Surfshark, ProtonVPN, PureVPN, IPVanish, Private Internet Access, HideMyAss, TunnelBear"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, CyberGhost, TunnelBear, Private Internet Access, Hotspot Shield, IPVanish, Surfshark, ProtonVPN, PureVPN"
deepseek-v3,"NordVPN, ExpressVPN, CyberGhost, Surfshark, Private Internet Access, IPVanish, Hotspot Shield, ProtonVPN, TunnelBear, VyprVPN"
chatgpt-4o-latest,"NordVPN, ExpressVPN, Surfshark, CyberGhost, Private Internet Access, IPVanish, ProtonVPN, TunnelBear, Windscribe, VyprVPN"
gemini-2.0-flash-exp,"ExpressVPN, NordVPN, Surfshark, CyberGhost, Private Internet Access, IPVanish, Atlas VPN, Proton VPN, Hotspot Shield, Windscribe"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, CyberGhost, Surfshark, ProtonVPN, Private Internet Access, IPVanish, TunnelBear, Windscribe, HideMyAss"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, CyberGhost, Private Internet Access, TunnelBear, IPVanish, PureVPN, Surfshark, ProtonVPN, Hotspot Shield"
deepseek-v3,"ExpressVPN,NordVPN,CyberGhost,Surfshark,Private Internet Access,IPVanish,Hotspot Shield,ProtonVPN,VyprVPN,Windscribe"
chatgpt-4o-latest,"NordVPN, ExpressVPN, CyberGhost, Surfshark, Private Internet Access, ProtonVPN, IPVanish, Hotspot Shield, TunnelBear, Windscribe"
gemini-2.0-flash-exp,"ExpressVPN, NordVPN, Surfshark, CyberGhost, Private Internet Access, IPVanish, Atlas VPN, Proton VPN, Hotspot Shield, Mullvad"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, Surfshark, CyberGhost, ProtonVPN, Private Internet Access, IPVanish, TunnelBear, Windscribe, VyprVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, PrivateInternetAccess, TunnelBear, CyberGhost, IPVanish, HotspotShield, ProtonVPN, PureVPN, Surfshark"
deepseek-v3,"NordVPN, ExpressVPN, CyberGhost, Surfshark, Private Internet Access, IPVanish, Hotspot Shield, ProtonVPN, VyprVPN, TunnelBear"
chatgpt-4o-latest,"NordVPN, ExpressVPN, CyberGhost, Surfshark, Private Internet Access, ProtonVPN, IPVanish, Hotspot Shield, VyprVPN, TunnelBear"
gemini-2.0-flash-exp,"NordVPN,ExpressVPN,Surfshark,CyberGhost,Private Internet Access,IPVanish,ProtonVPN,Atlas VPN,Hotspot Shield,TunnelBear"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, CyberGhost, ProtonVPN, Surfshark, IPVanish, Private Internet Access, TunnelBear, Windscribe, VyprVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, CyberGhost, Private Internet Access, TunnelBear, Hotspot Shield, IPVanish, PureVPN, ProtonVPN, Surfshark"
deepseek-v3,"NordVPN, ExpressVPN, CyberGhost, Surfshark, Private Internet Access, IPVanish, TunnelBear, ProtonVPN, Hotspot Shield, VyprVPN"
chatgpt-4o-latest,"NordVPN, ExpressVPN, Surfshark, CyberGhost, Private Internet Access, ProtonVPN, IPVanish, TunnelBear, Windscribe, VyprVPN"
gemini-2.0-flash-exp,"NordVPN, ExpressVPN, CyberGhost, Surfshark, Private Internet Access, IPVanish, Atlas VPN, Proton VPN, Hotspot Shield, Windscribe"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, Surfshark, ProtonVPN, CyberGhost, Private Internet Access, IPVanish, TunnelBear, Windscribe, VyprVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, CyberGhost, TunnelBear, PrivateInternetAccess, ProtonVPN, IPVanish, HotspotShield, Surfshark, PureVPN"
deepseek-v3,"ExpressVPN, NordVPN, CyberGhost, Surfshark, Private Internet Access, IPVanish, VyprVPN, Hotspot Shield, TunnelBear, ProtonVPN"
chatgpt-4o-latest,"NordVPN, ExpressVPN, CyberGhost, Surfshark, Private Internet Access, IPVanish, Hotspot Shield, ProtonVPN, TunnelBear, Windscribe"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,CyberGhost,Private Internet Access,IPVanish,Atlas VPN,ProtonVPN,Hotspot Shield,TunnelBear"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, Surfshark, CyberGhost, ProtonVPN, Private Internet Access, IPVanish, TunnelBear, Windscribe, VyprVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, CyberGhost, Private Internet Access, TunnelBear, IPVanish, StrongVPN, ProtonVPN, HideMyAss, VyprVPN"
deepseek-v3,"NordVPN, ExpressVPN, CyberGhost, Surfshark, Private Internet Access, IPVanish, Hotspot Shield, ProtonVPN, VyprVPN, TunnelBear"
