model,response
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,CyberGhost,Private Internet Access"
claude-3-5-sonnet-latest,"ExpressVPN, NordVPN, ProtonVPN, Mullvad VPN, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, TorGuard"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, CyberGhost, ProtonVPN"
chatgpt-4o-latest,"Mullvad, ProtonVPN, IVPN, NordVPN, ExpressVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,CyberGhost,Private Internet Access"
claude-3-5-sonnet-latest,"ExpressVPN, NordVPN, Mullvad, ProtonVPN, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Surfshark, Mullvad"
deepseek-v3,"NordVPN,ExpressVPN,Surfshark,CyberGhost,ProtonVPN"
chatgpt-4o-latest,"Mullvad, IVPN, ProtonVPN, NordVPN, ExpressVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,ProtonVPN,Mullvad"
claude-3-5-sonnet-latest,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Surfshark, Mullvad"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, CyberGhost, ProtonVPN"
chatgpt-4o-latest,"Mullvad, IVPN, ProtonVPN, NordVPN, ExpressVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,ProtonVPN,Mullvad"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, WireGuard"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, ProtonVPN, CyberGhost"
chatgpt-4o-latest,"Mullvad, IVPN, ProtonVPN, NordVPN, ExpressVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,ProtonVPN,Mullvad,IVPN"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, WireGuard"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, CyberGhost, ProtonVPN"
chatgpt-4o-latest,"Mullvad, IVPN, ProtonVPN, NordVPN, ExpressVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,CyberGhost,Private Internet Access"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Surfshark, Mullvad"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, CyberGhost, ProtonVPN"
chatgpt-4o-latest,"ProtonVPN,Mullvad,IVPN,ExpressVPN,AirVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,CyberGhost,Private Internet Access"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Surfshark, Mullvad"
deepseek-v3,"ExpressVPN,NordVPN,Surfshark,CyberGhost,ProtonVPN"
chatgpt-4o-latest,"Mullvad,NordVPN,ExpressVPN,ProtonVPN,IVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,CyberGhost,Private Internet Access"
claude-3-5-sonnet-latest,"Mullvad, ExpressVPN, ProtonVPN, IVPN, NordVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Surfshark, Mullvad"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, CyberGhost, ProtonVPN"
chatgpt-4o-latest,"Mullvad, ProtonVPN, IVPN, NordVPN, ExpressVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,CyberGhost,Private Internet Access"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, TunnelBear"
deepseek-v3,"NordVPN,ExpressVPN,Surfshark,Private Internet Access,ProtonVPN"
chatgpt-4o-latest,"Mullvad, ProtonVPN, IVPN, NordVPN, ExpressVPN"
gemini-2.0-flash-exp,Error with Google: 429 Resource has been exhausted (e.g. check quota).
claude-3-5-sonnet-latest,"ExpressVPN, NordVPN, ProtonVPN, Mullvad VPN, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, PrivateInternetAccess"
deepseek-v3,"ExpressVPN, NordVPN, Surfshark, CyberGhost, ProtonVPN"
chatgpt-4o-latest,"Mullvad, IVPN, ProtonVPN, AirVPN, NordVPN"
gemini-2.0-flash-exp,Error with Google: 429 Resource has been exhausted (e.g. check quota).
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, TunnelBear"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, CyberGhost, ProtonVPN"
chatgpt-4o-latest,"Mullvad, IVPN, ProtonVPN, NordVPN, ExpressVPN"
gemini-2.0-flash-exp,Error with Google: 429 Resource has been exhausted (e.g. check quota).
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, TorGuard"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, CyberGhost, ProtonVPN"
chatgpt-4o-latest,"Mullvad, IVPN, ProtonVPN, NordVPN, Surfshark"
gemini-2.0-flash-exp,Error with Google: 429 Resource has been exhausted (e.g. check quota).
claude-3-5-sonnet-latest,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Surfshark, Mullvad"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, ProtonVPN, CyberGhost"
chatgpt-4o-latest,"Mullvad, IVPN, ProtonVPN, ExpressVPN, NordVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,ProtonVPN,Mullvad"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, WireGuard"
deepseek-v3,"NordVPN,ExpressVPN,Surfshark,CyberGhost,ProtonVPN"
chatgpt-4o-latest,"Mullvad, IVPN, ProtonVPN, TorGuard, NordVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,CyberGhost,ProtonVPN"
claude-3-5-sonnet-latest,"Mullvad, ProtonVPN, IVPN, ExpressVPN, NordVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, Surfshark"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, CyberGhost, ProtonVPN"
chatgpt-4o-latest,"Mullvad,NordVPN,ProtonVPN,IVPN,ExpressVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,ProtonVPN,Mullvad"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, ProtonVPN, Mullvad VPN, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Surfshark, Mullvad"
deepseek-v3,"NordVPN, ExpressVPN, CyberGhost, ProtonVPN, Surfshark"
chatgpt-4o-latest,"Mullvad, ProtonVPN, IVPN, NordVPN, ExpressVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,ProtonVPN,Mullvad,IVPN"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Surfshark, Mullvad"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, CyberGhost, ProtonVPN"
chatgpt-4o-latest,"Mullvad, IVPN, ProtonVPN, NordVPN, ExpressVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,CyberGhost,Private Internet Access"
claude-3-5-sonnet-latest,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Surfshark, Mullvad"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, CyberGhost, Private Internet Access"
chatgpt-4o-latest,"Mullvad, IVPN, ProtonVPN, NordVPN, ExpressVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,CyberGhost,ProtonVPN"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, PrivateInternetAccess"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, CyberGhost, Private Internet Access"
chatgpt-4o-latest,"Mullvad, IVPN, ProtonVPN, NordVPN, ExpressVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,ProtonVPN,Mullvad"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, PrivateInternetAccess"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, CyberGhost, ProtonVPN"
chatgpt-4o-latest,"ProtonVPN,Mullvad,NordVPN,ExpressVPN,IVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,CyberGhost,Private Internet Access"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, TunnelBear"
deepseek-v3,"NordVPN, ExpressVPN, CyberGhost, Surfshark, ProtonVPN"
chatgpt-4o-latest,"Mullvad, IVPN, ProtonVPN, NordVPN, ExpressVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,ProtonVPN,Mullvad"
claude-3-5-sonnet-latest,"ExpressVPN, NordVPN, ProtonVPN, Surfshark, Mullvad"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, PrivateInternetAccess"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, CyberGhost, Private Internet Access"
chatgpt-4o-latest,"Mullvad,NordVPN,ProtonVPN,IVPN,ExpressVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,CyberGhost,Private Internet Access"
claude-3-5-sonnet-latest,"Mullvad, ExpressVPN, ProtonVPN, IVPN, NordVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, TunnelBear"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, CyberGhost, ProtonVPN"
chatgpt-4o-latest,"Mullvad, IVPN, ProtonVPN, NordVPN, ExpressVPN"
gemini-2.0-flash-exp,"ExpressVPN, NordVPN, Surfshark, CyberGhost, Mullvad"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, Proton VPN, Mullvad VPN, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, TunnelBear"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, ProtonVPN, CyberGhost"
chatgpt-4o-latest,"Mullvad, IVPN, ProtonVPN, NordVPN, ExpressVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,CyberGhost,Private Internet Access"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Surfshark, Mullvad"
deepseek-v3,"NordVPN, ExpressVPN, CyberGhost, Surfshark, ProtonVPN"
chatgpt-4o-latest,"Mullvad,NordVPN,ProtonVPN,IVPN,ExpressVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,ProtonVPN,Mullvad"
claude-3-5-sonnet-latest,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, Surfshark"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, ProtonVPN, CyberGhost"
chatgpt-4o-latest,"Mullvad, IVPN, ProtonVPN, NordVPN, ExpressVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,CyberGhost,Private Internet Access"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, TunnelBear"
deepseek-v3,"NordVPN,ExpressVPN,Surfshark,CyberGhost,ProtonVPN"
chatgpt-4o-latest,"Mullvad, IVPN, ProtonVPN, NordVPN, ExpressVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,CyberGhost,Private Internet Access"
claude-3-5-sonnet-latest,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, TunnelBear"
deepseek-v3,"NordVPN, ExpressVPN, CyberGhost, Surfshark, Private Internet Access"
chatgpt-4o-latest,"Mullvad,NordVPN,ExpressVPN,IVPN,ProtonVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,CyberGhost,Private Internet Access"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Surfshark, Mullvad"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, CyberGhost, ProtonVPN"
chatgpt-4o-latest,"Mullvad, IVPN, ProtonVPN, NordVPN, Surfshark"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,CyberGhost,Private Internet Access"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, WireGuard"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, ProtonVPN, Private Internet Access"
chatgpt-4o-latest,"Mullvad, IVPN, ProtonVPN, NordVPN, ExpressVPN"
gemini-2.0-flash-exp,"ExpressVPN, NordVPN, Mullvad, ProtonVPN, IVPN"
claude-3-5-sonnet-latest,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, TorGuard"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, ProtonVPN, CyberGhost"
chatgpt-4o-latest,"Mullvad, IVPN, ProtonVPN, NordVPN, ExpressVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,CyberGhost,Private Internet Access"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, Surfshark"
deepseek-v3,"ExpressVPN, NordVPN, Surfshark, CyberGhost, ProtonVPN"
chatgpt-4o-latest,"Mullvad, IVPN, ProtonVPN, NordVPN, ExpressVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,ProtonVPN,Mullvad"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Surfshark, Mullvad"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, CyberGhost, ProtonVPN"
chatgpt-4o-latest,"Mullvad, IVPN, ProtonVPN, NordVPN, ExpressVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,ProtonVPN,Mullvad,IVPN"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, TunnelBear"
deepseek-v3,"NordVPN,ExpressVPN,Surfshark,ProtonVPN,CyberGhost"
chatgpt-4o-latest,"Mullvad, ProtonVPN, IVPN, NordVPN, ExpressVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,ProtonVPN,Mullvad"
claude-3-5-sonnet-latest,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, TorGuard"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, CyberGhost, Private Internet Access"
chatgpt-4o-latest,"Mullvad, IVPN, ProtonVPN, NordVPN, ExpressVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,CyberGhost,Private Internet Access"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, TorGuard"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, CyberGhost, ProtonVPN"
chatgpt-4o-latest,"Mullvad, IVPN, ProtonVPN, NordVPN, ExpressVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,CyberGhost,Private Internet Access"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, Surfshark"
deepseek-v3,"NordVPN,ExpressVPN,Surfshark,ProtonVPN,CyberGhost"
chatgpt-4o-latest,"Mullvad, ProtonVPN, IVPN, NordVPN, ExpressVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,CyberGhost,Private Internet Access"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, Surfshark"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, CyberGhost, ProtonVPN"
chatgpt-4o-latest,"Mullvad, IVPN, ProtonVPN, NordVPN, ExpressVPN"
gemini-2.0-flash-exp,"ExpressVPN, NordVPN, Surfshark, CyberGhost, Private Internet Access"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Surfshark, Mullvad"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, CyberGhost, ProtonVPN"
chatgpt-4o-latest,"Mullvad, IVPN, ProtonVPN, NordVPN, ExpressVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,CyberGhost,Private Internet Access"
claude-3-5-sonnet-latest,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, TunnelBear"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, CyberGhost, ProtonVPN"
chatgpt-4o-latest,"Mullvad, IVPN, ProtonVPN, NordVPN, ExpressVPN"
gemini-2.0-flash-exp,"ExpressVPN, NordVPN, CyberGhost, Surfshark, Private Internet Access"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, Surfshark"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, CyberGhost, Private Internet Access"
chatgpt-4o-latest,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, Surfshark"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,CyberGhost,Private Internet Access"
claude-3-5-sonnet-latest,"ExpressVPN, NordVPN, ProtonVPN, Mullvad VPN, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Mullvad, TunnelBear"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, CyberGhost, ProtonVPN"
chatgpt-4o-latest,"Mullvad, IVPN, ProtonVPN, NordVPN, ExpressVPN"
gemini-2.0-flash-exp,"ExpressVPN,NordVPN,Surfshark,CyberGhost,Private Internet Access"
claude-3-5-sonnet-latest,"NordVPN, ExpressVPN, ProtonVPN, Mullvad, IVPN"
llama-v3p1-70b-instruct,"ExpressVPN, NordVPN, ProtonVPN, Surfshark, Mullvad"
deepseek-v3,"NordVPN, ExpressVPN, Surfshark, CyberGhost, ProtonVPN"
